Season-Episode,painting_title,colors,color_hex,youtube_src
S01E01,A Walk in the Woods,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/oh5p5f5_-7A
S01E02,Mt McKinley,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/RInDWhYceLU
S01E03,Ebony Sunset,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/UOziR7PoVco
S01E04,Winter Mist,Prussian Blue | Titanium White | Van Dyke Brown,#021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/0pwoixRikn4
S01E05,Quiet Stream,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/DFSIQNjKRfk
S01E06,Winter Moon,Black Gesso | Prussian Blue | Titanium White | Van Dyke Brown,#000000 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/loAzRUzx1wI
S01E07,Autumn Mountain,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/sDdpc8uisD0
S01E08,Peaceful Valley,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/kQlFwTOkYzg
S01E09,Seascape,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/QxcS7p1VHyQ
S01E10,Mountain Lake,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/wDnLlywAL5I
S01E11,Winter Glow,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/Q03YvknOVe0
S01E12,Snow Fall,Alizarin Crimson | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/4E35-8x_y04
S01E13,Final Reflections,Alizarin Crimson | Bright Red | Cadmium Yellow | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/IEQWfszfRlA
S02E01,Meadow Lake,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/GARWowi0QXI
S02E02,Winter Sun,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/VPfYRj4DDco
S02E03,Ebony Sea,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/aOJsKNzO3i8
S02E04,Shades of Grey,Prussian Blue | Titanium White | Van Dyke Brown,#021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/I-ousb8-SD0
S02E05,Autumn Splendor,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/rTTWw5Gd79I
S02E06,Black River,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/6O4sfJd8G_M
S02E07,Brown Mountain,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/Vx6v47gHBWM
S02E08,Reflections,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/0FYfo94qefg
S02E09,Black and White Seascape,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/PMDyPrE0puo
S02E10,Lazy River,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/BW2wKKFvH1g
S02E11,Black Waterfall,Alizarin Crimson | Black Gesso | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/GzSqjyQUPZQ
S02E12,Mountain Waterfall,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/9jIt95PCFAA
S02E13,Final Grace,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/miJ19Kz_i3Y
S03E01,Mountain Retreat,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/hoimk4s8JoQ
S03E02,Blue Moon,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/loit61vLUMc
S03E03,Bubbling Stream,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/fuFalEXVN0k
S03E04,Winter Night,Alizarin Crimson | Bright Red | Cadmium Yellow | Liquid Black | Phthalo Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #000000 | #102E3C | #FFFFFF | #221B15,https://www.youtube.com/embed/8ysFkNYwhAE
S03E05,Distant Hills,Alizarin Crimson | Burnt Umber | Cadmium Yellow | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #8A3324 | #FFEC00 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/8Zge88tVwjE
S03E06,Covered Bridge,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/OHSm8kLE7js
S03E07,Quiet Inlet,Alizarin Crimson | Burnt Umber | Cadmium Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #8A3324 | #FFEC00 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/9N5IWKzYIyU
S03E08,Night Light,Alizarin Crimson | Black Gesso | Burnt Umber | Cadmium Yellow | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #8A3324 | #FFEC00 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/l141Y0x8om0
S03E09,The Old Mill,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/OFKFUJ9eDNs
S03E10,Campfire,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #221B15 | #C79B00,https://www.youtube.com/embed/L5bXkI0-pEg
S03E11,Rustic Barn,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/WJJwrnFhUUg
S03E12,Hidden Lake,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/P_DaqkFbnac
S03E13,Peaceful Waters,Alizarin Crimson | Cadmium Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #FFEC00 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/Z0vtjRLqXcQ
S04E01,Purple Splendor,Alizarin Crimson | Phthalo Blue | Titanium White | Van Dyke Brown,#4E1500 | #0C0040 | #FFFFFF | #221B15,https://www.youtube.com/embed/hP4GfMgsNVE
S04E02,Tranquil Valley,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/PbchoOWWCZs
S04E03,Majestic Mountains,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/NcVeRlPu_5w
S04E04,Winter Sawscape,Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Midnight Black | Prussian Blue | Titanium White,#000000 | #DB0000 | #8A3324 | #FFEC00 | #000000 | #021E44 | #FFFFFF,https://www.youtube.com/embed/lmKAwKrONmE
S04E05,Evening Seascape,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #DB0000 | #8A3324 | #FFEC00 | #0C0040 | #102E3C | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/y5k4GXw_-yI
S04E06,Warm Summer Day,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/GBN9AIw3Ao4
S04E07,Cabin in the Woods,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/81QKellPA70
S04E08,Wetlands,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/2FpVyGanPwM
S04E09,Cool Waters,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/tJRvBcqQd5A
S04E10,Quiet Woods,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/wIZX57I4aDs
S04E11,Northwest Majesty,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Liquid Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/9DU6bunvD_g
S04E12,Autumn Days,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/VAdMkf-AAPM
S04E13,Mountain Challenge,Alizarin Crimson | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/o2cjLA_wgIk
S05E01,Mountain Waterfall,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/DqhzxdkdQS0
S05E02,Twilight Meadow,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/6evqNlOO7Bw
S05E03,Mountain Blossoms,Alizarin Crimson | Liquid Black | Phthalo Blue | Phthalo Green | Titanium White,#4E1500 | #000000 | #0C0040 | #102E3C | #FFFFFF,https://www.youtube.com/embed/UVhhStJAJZc
S05E04,Winter Stillness,Alizarin Crimson | Burnt Umber | Indian Yellow | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #8A3324 | #FFB800 | #0C0040 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/qg9c1SqdRko
S05E05,Quiet Pond,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/aiK9xOIJtV8
S05E06,Ocean Sunrise,Alizarin Crimson | Indian Yellow | Liquid Black | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #FFB800 | #000000 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/u0Bz6TNUK1Q
S05E07,Bubbling Brook,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/LiKCzeqn-kg
S05E08,Arizona Splendor,Alizarin Crimson | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/spFwCh2616s
S05E09,Anatomy of a Wave,Alizarin Crimson | Cadmium Yellow | Liquid Clear | Phthalo Blue | Phthalo Green | Titanium White,#4E1500 | #FFEC00 | #FFFFFF | #0C0040 | #102E3C | #FFFFFF,https://www.youtube.com/embed/DFQlu6eqrBo
S05E10,The Windmill,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #8A3324 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/xj8xsTSkbUk
S05E11,Autumn Glory,Alizarin Crimson | Burnt Umber | Cadmium Yellow | Indian Yellow | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #8A3324 | #FFEC00 | #FFB800 | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/yTzlm_t0RmY
S05E12,Indian Girl,Bright Red | Burnt Umber | Indian Yellow | Prussian Blue | Titanium White,#DB0000 | #8A3324 | #FFB800 | #021E44 | #FFFFFF,https://www.youtube.com/embed/2uXMx8Kjs8I
S05E13,Meadow Stream,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/87MMbN1bQCs
S06E01,Blue River,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/LygUyAb78oY
S06E02,Natures Edge,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/Bcqyzo85A1o
S06E03,Morning Mist,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/wbZreRaE74k
S06E04,Whispering Stream,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/QglIjlqsUdU
S06E05,Secluded Forest,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/USkduOfwJok
S06E06,Snow Trail,Alizarin Crimson | Burnt Umber | Cadmium Yellow | Phthalo Blue | Phthalo Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #8A3324 | #FFEC00 | #0C0040 | #102E3C | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/n9EsFFtwZnE
S06E07,Arctic Beauty,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/UQ-RTZCOQn0
S06E08,Horizons West,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/m6UM-rN2D6s
S06E09,High Chateau,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/dafH8ks9Zww
S06E10,Country Life,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/j8Jf7QVKLgQ
S06E11,Western Expanse,Alizarin Crimson | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/MTInkV5ODjk
S06E12,Marshlands,Alizarin Crimson | Black Gesso | Bright Red | Burnt Umber | Cadmium Yellow | Indian Yellow | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #8A3324 | #FFEC00 | #FFB800 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/Ugiwi8uizpg
